"","X","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","PUMA","STRATA","GQ","PERNUM","PERWT","REPWTP","SEX","AGE","EDUC","EDUCD","INCTOT"
"412",10524,2018,201801,226764,2018000273903,66,2018002267641,8,815,81508,1,1,66,1,2,51,10,101,46200
"413",10538,2018,201801,226771,2018000274134,61,2018002267711,8,814,81408,1,2,72,1,2,31,11,114,53200
"414",10575,2018,201801,226792,2018000275230,66,2018002267921,8,814,81408,1,1,66,1,2,59,6,65,120
"415",10630,2018,201801,226822,2018000277077,157,2018002268221,8,813,81308,1,1,157,1,2,46,10,101,50050
"416",10667,2018,201801,226841,2018000277964,73,2018002268411,8,816,81608,1,1,73,1,2,58,7,71,-1800
"417",10712,2018,201801,226865,2018000279328,65,2018002268651,8,814,81408,1,1,65,1,2,68,11,115,74260
"418",10748,2018,201801,226884,2018000280892,76,2018002268841,8,814,81408,1,2,71,1,2,61,10,101,150000
"419",10751,2018,201801,226887,2018000281026,81,2018002268871,8,815,81508,1,1,82,1,2,66,10,101,7500
"420",10756,2018,201801,226889,2018000281233,55,2018002268891,8,816,81608,1,2,55,1,2,58,10,101,107000
"421",10765,2018,201801,226894,2018000281357,73,2018002268941,8,815,81508,1,1,72,1,2,41,8,81,78000
"422",10766,2018,201801,226895,2018000281430,103,2018002268951,8,813,81308,1,1,103,1,2,78,4,40,20100
"423",10811,2018,201801,226918,2018000282397,150,2018002269181,8,813,81308,1,1,149,1,2,56,8,81,24000
"424",10837,2018,201801,226933,2018000283247,99,2018002269331,8,813,81308,1,1,99,1,2,65,6,63,2400
"425",10839,2018,201801,226934,2018000283330,115,2018002269341,8,815,81508,1,1,115,1,2,76,8,81,44000
"426",10894,2018,201801,226962,2018000284491,140,2018002269621,8,814,81408,1,3,236,1,2,37,6,63,15000
"427",10906,2018,201801,226968,2018000284881,58,2018002269681,8,813,81308,1,1,59,1,2,58,8,81,101000
"428",10945,2018,201801,226989,2018000286354,73,2018002269891,8,814,81408,1,2,75,1,2,61,11,115,117000
"429",10974,2018,201801,227004,2018000287508,146,2018002270041,8,813,81308,1,2,137,1,2,40,11,114,38000
"430",11030,2018,201801,227032,2018000289409,110,2018002270321,8,814,81408,1,2,114,1,2,61,11,114,64000
"431",11061,2018,201801,227047,2018000290195,62,2018002270471,8,813,81308,1,1,63,1,2,45,7,71,8000
"432",11073,2018,201801,227055,2018000290594,82,2018002270551,8,812,81208,1,1,82,1,2,34,10,101,86000
"433",11075,2018,201801,227057,2018000290868,71,2018002270571,8,814,81408,1,1,71,1,2,67,11,114,36000
"434",11143,2018,201801,227098,2018000293903,86,2018002270981,8,813,81308,1,1,85,1,2,35,11,114,125000
"435",11165,2018,201801,227109,2018000294204,153,2018002271091,8,816,81608,1,1,153,1,2,56,6,65,33000
"436",11172,2018,201801,227113,2018000294345,227,2018002271131,8,812,81208,1,1,227,1,2,30,1,16,20000
"437",11174,2018,201801,227113,2018000294345,227,2018002271131,8,812,81208,1,4,243,1,2,59,10,101,0
"438",11218,2018,201801,227136,2018000295906,149,2018002271361,8,812,81208,1,2,162,1,2,49,10,101,12000
"439",11257,2018,201801,227156,2018000297658,68,2018002271561,8,812,81208,1,1,67,1,2,42,10,101,70000
"440",11274,2018,201801,227166,2018000298174,100,2018002271661,8,815,81508,1,1,99,1,2,74,7,71,2100
"441",11312,2018,201801,227185,2018000298812,142,2018002271851,8,815,81508,1,1,142,1,2,64,10,101,106000
"442",11341,2018,201801,227201,2018000299618,111,2018002272011,8,815,81508,1,2,112,1,2,51,8,81,100000
"443",11353,2018,201801,227208,2018000300043,58,2018002272081,8,812,81208,1,2,54,1,2,65,11,115,7250
"444",11354,2018,201801,227209,2018000300052,79,2018002272091,8,812,81208,1,1,79,1,2,77,11,116,62700
"445",11449,2018,201801,227259,2018000303270,61,2018002272591,8,812,81208,1,2,55,1,2,65,11,115,0
"446",11479,2018,201801,227278,2018000304541,139,2018002272781,8,812,81208,1,2,166,1,2,52,6,63,50000
"447",11498,2018,201801,227291,2018000305076,141,2018002272911,8,814,81408,1,1,141,1,2,45,10,101,96000
"448",11507,2018,201801,227296,2018000305509,56,2018002272961,8,813,81308,1,1,55,1,2,64,8,81,79000
